ticker,code,industry,included,excluded
600561.SH,622030,Transportation,20020716,
600562.SH,622520,Consumer Durables & Apparel,20030128,20130731
600562.SH,622010,Capital Goods,20130801,
600563.SH,624520,Technology Hardware & Equipment,20021210,
600565.SH,622510,Automobiles & Components,20020723,20130501
600565.SH,624040,Real Estate,20130502,20170301
600565.SH,626010,Real Estate,20170302,
600566.SH,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20010822,20140206
600566.SH,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20140207,20150215
600566.SH,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20150216,
600567.SH,621510,Materials,20011218,
600568.SH,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20010518,20110103
600568.SH,624040,Real Estate,20110104,20160623
600568.SH,623510,Health Care Equipment & Services,20160624,
600569.SH,621510,Materials,20010820,
600570.SH,624510,Software & Services,20031216,
600571.SH,624510,Software & Services,20021101,
600572.SH,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20040412,
600573.SH,623020,"Food, Beverage & Tobacco",20030226,
600575.SH,622030,Transportation,20030328,20140504
600575.SH,622010,Capital Goods,20140505,
600576.SH,622520,Consumer Durables & Apparel,20030220,20070831
600576.SH,622530,Consumer Services,20070901,20110731
600576.SH,624040,Real Estate,20110801,20150722
600576.SH,622540,Media,20150723,
600577.SH,622010,Capital Goods,20020911,
600578.SH,625510,Utilities,20020510,20120816
600578.SH,625510,Utilities,20120817,
600579.SH,622510,Automobiles & Components,20020809,20140101
600579.SH,622010,Capital Goods,20140102,
600580.SH,622010,Capital Goods,20020606,20150825
600580.SH,622010,Capital Goods,20150826,
600581.SH,621510,Materials,20020816,
600582.SH,622010,Capital Goods,20020515,
600583.SH,621010,Energy,20020205,
600584.SH,624530,Semiconductors & Semiconductor Equipment,20030603,
600585.SH,621510,Materials,19971021,
600586.SH,621510,Materials,20020815,
600587.SH,623510,Health Care Equipment & Services,20020927,
600588.SH,624510,Software & Services,20010518,
600589.SH,621510,Materials,20010612,
600590.SH,622010,Capital Goods,20020703,
600591.SH,622030,Transportation,20021011,20100125
600592.SH,622010,Capital Goods,20020805,
600593.SH,622530,Consumer Services,20020711,
600594.SH,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20040323,
600595.SH,621510,Materials,20020626,
600596.SH,621510,Materials,20010906,
600597.SH,623020,"Food, Beverage & Tobacco",20020828,
600598.SH,623020,"Food, Beverage & Tobacco",20020329,
600599.SH,622520,Consumer Durables & Apparel,20010828,20150413
600599.SH,624020,Diversified Financials,20150414,
600600.SH,623020,"Food, Beverage & Tobacco",19930715,
600601.SH,622010,Capital Goods,19901219,
600602.SH,624520,Technology Hardware & Equipment,19901219,20160310
600602.SH,624510,Software & Services,20160311,
600603.SH,624040,Real Estate,19920113,20130501
600603.SH,622010,Capital Goods,20130502,20161227
600603.SH,624040,Real Estate,20161228,20170301
600603.SH,626010,Real Estate,20170302,
600604.SH,622010,Capital Goods,19920327,20120919
600604.SH,624040,Real Estate,20120920,20170301
600604.SH,626010,Real Estate,20170302,
600605.SH,622010,Capital Goods,19920327,20040319
600605.SH,622010,Capital Goods,20040320,
600606.SH,622520,Consumer Durables & Apparel,19920327,19990309
600606.SH,624040,Real Estate,19990310,20140831
600606.SH,624040,Real Estate,20140901,20150617
600606.SH,624040,Real Estate,20150618,20170301
600606.SH,626010,Real Estate,20170302,
600607.SH,622520,Consumer Durables & Apparel,19920327,19990817
600607.SH,623520,"Pharmaceuticals, Biotechnology & Life Sciences",19990818,20100212
600608.SH,621510,Materials,19920327,20010725
600608.SH,624520,Technology Hardware & Equipment,20010726,20070428
600608.SH,622010,Capital Goods,20070429,20090829
600608.SH,621510,Materials,20090830,20171219
600608.SH,622010,Capital Goods,20171220,
600609.SH,622510,Automobiles & Components,19920724,20160330
600609.SH,622510,Automobiles & Components,20160331,
600610.SH,622010,Capital Goods,19920805,20150111
600610.SH,622010,Capital Goods,20150112,
600611.SH,622030,Transportation,19920807,
600612.SH,622020,Commercial & Professional Services,19920814,19990831
600612.SH,622520,Consumer Durables & Apparel,19990901,
600613.SH,622020,Commercial & Professional Services,19920722,20000818
600613.SH,624510,Software & Services,20000819,20040430
600613.SH,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20040501,
600614.SH,621510,Materials,19920828,20030428
600614.SH,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20030429,20070811
600614.SH,624040,Real Estate,20070812,20150127
600614.SH,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20150128,20150821
600614.SH,621510,Materials,20150822,
600615.SH,622020,Commercial & Professional Services,19920910,20010829
600615.SH,621510,Materials,20010830,20070717
600615.SH,624040,Real Estate,20070718,20140831
600615.SH,621510,Materials,20140901,
600616.SH,623010,Food & Staples Retailing,19920929,20080731
600616.SH,623020,"Food, Beverage & Tobacco",20080801,
600617.SH,621510,Materials,19921013,20050430
600617.SH,622010,Capital Goods,20050501,20080822
600617.SH,624040,Real Estate,20080823,20121030
600617.SH,622010,Capital Goods,20121031,20140101
600617.SH,625510,Utilities,20140102,
600618.SH,621510,Materials,19921113,
600619.SH,622010,Capital Goods,19921116,
600620.SH,622010,Capital Goods,19921117,19990410
600620.SH,624040,Real Estate,19990411,20140504
600620.SH,622010,Capital Goods,20140505,
600621.SH,622010,Capital Goods,19921202,20100331
600621.SH,624520,Technology Hardware & Equipment,20100401,20120826
600621.SH,624040,Real Estate,20120827,20170301
600621.SH,624020,Diversified Financials,20170302,
600622.SH,622010,Capital Goods,19921203,20090823
600622.SH,624040,Real Estate,20090824,20170301
600622.SH,626010,Real Estate,20170302,
600623.SH,622510,Automobiles & Components,19920828,20160512
600623.SH,621510,Materials,20160513,
600624.SH,622010,Capital Goods,19930105,20140504
600624.SH,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20140505,
600625.SH,622520,Consumer Durables & Apparel,19930106,
600626.SH,622550,Retailing,19930107,20180830
600626.SH,622510,Automobiles & Components,20180831,
600627.SH,622010,Capital Goods,19930118,20081126
600628.SH,622550,Retailing,19930119,
600629.SH,621510,Materials,19930209,20040420
600629.SH,622030,Transportation,20040421,20060428
600629.SH,621510,Materials,20060429,20070831
600629.SH,621510,Materials,20070901,20150511
600629.SH,622020,Commercial & Professional Services,20150512,
600630.SH,622520,Consumer Durables & Apparel,19930209,
600631.SH,622550,Retailing,19930219,20110823
600632.SH,622550,Retailing,19930219,20041118
600633.SH,622520,Consumer Durables & Apparel,19930304,20010831
600633.SH,623030,Household & Personal Products,20010901,20110928
600633.SH,622540,Media,20110929,
600634.SH,624520,Technology Hardware & Equipment,19930304,20010808
600634.SH,624040,Real Estate,20010809,20120712
600634.SH,622010,Capital Goods,20120713,20140101
600634.SH,621510,Materials,20140102,20170314
600634.SH,624510,Software & Services,20170315,
600635.SH,622030,Transportation,19930304,20020410
600635.SH,625510,Utilities,20020411,
600636.SH,621510,Materials,19930316,20200507
600636.SH,622530,Consumer Services,20200508,
600637.SH,622520,Consumer Durables & Apparel,19930316,20111228
600637.SH,622540,Media,20111229,20120206
600637.SH,622540,Media,20120207,20150604
600637.SH,622540,Media,20150605,
600638.SH,624040,Real Estate,19930326,20070428
600638.SH,622010,Capital Goods,20070429,20080825
600638.SH,624040,Real Estate,20080826,20170301
600638.SH,626010,Real Estate,20170302,
600639.SH,624040,Real Estate,19930326,20170301
600639.SH,626010,Real Estate,20170302,20190918
600639.SH,622010,Capital Goods,20190919,
600640.SH,625010,Communication Services,19930407,20020822
600640.SH,624520,Technology Hardware & Equipment,20020823,20071226
600640.SH,625010,Communication Services,20071227,20121011
600640.SH,622530,Consumer Services,20121012,20170423
600640.SH,624510,Software & Services,20170424,
600641.SH,624040,Real Estate,19930407,20170301
600641.SH,626010,Real Estate,20170302,
600642.SH,625510,Utilities,19930416,20070814
600642.SH,625510,Utilities,20070815,20100211
600642.SH,622010,Capital Goods,20100212,20160428
600642.SH,625510,Utilities,20160429,
600643.SH,624020,Diversified Financials,19930426,20030329
600643.SH,624040,Real Estate,20030330,20070830
600643.SH,624020,Diversified Financials,20070831,
600644.SH,625510,Utilities,19930426,
600645.SH,622520,Consumer Durables & Apparel,19930504,20090330
600645.SH,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20090331,
600646.SH,624510,Software & Services,19930504,
600647.SH,622530,Consumer Services,19930504,20000727
600647.SH,622010,Capital Goods,20000728,20090827
600647.SH,624040,Real Estate,20090828,20140831
600647.SH,623010,Food & Staples Retailing,20140901,
600648.SH,624040,Real Estate,19930504,20070430
600648.SH,622010,Capital Goods,20070501,
600649.SH,625510,Utilities,19930518,20090331
600649.SH,622010,Capital Goods,20090401,20140504
600649.SH,624040,Real Estate,20140505,20170301
600649.SH,626010,Real Estate,20170302,
600650.SH,622530,Consumer Services,19930607,20040818
600650.SH,622030,Transportation,20040819,
600651.SH,622520,Consumer Durables & Apparel,19901219,20040424
600651.SH,624520,Technology Hardware & Equipment,20040425,20100331
600651.SH,622520,Consumer Durables & Apparel,20100401,
600652.SH,624520,Technology Hardware & Equipment,19901219,19990826
600652.SH,621010,Energy,19990827,20030425
600652.SH,621010,Energy,20030426,20150315
600652.SH,624510,Software & Services,20150316,
600653.SH,622010,Capital Goods,19901219,19990820
600653.SH,622550,Retailing,19990821,
600654.SH,622520,Consumer Durables & Apparel,19901219,20010320
600654.SH,624520,Technology Hardware & Equipment,20010321,20150325
600654.SH,624510,Software & Services,20150326,
600655.SH,622520,Consumer Durables & Apparel,19920902,
600656.SH,623030,Household & Personal Products,19901219,20010731
600656.SH,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20010801,20080821
600656.SH,622010,Capital Goods,20080822,20140504
600656.SH,622010,Capital Goods,20140505,
600657.SH,622550,Retailing,19930524,19990819
600657.SH,622550,Retailing,19990820,20050430
600657.SH,622010,Capital Goods,20050501,20060427
600657.SH,624510,Software & Services,20060428,20090330
600657.SH,624040,Real Estate,20090331,20170301
600657.SH,626010,Real Estate,20170302,
600658.SH,622010,Capital Goods,19930524,20010815
600658.SH,624520,Technology Hardware & Equipment,20010816,20091217
600658.SH,624040,Real Estate,20091218,20170301
600658.SH,626010,Real Estate,20170302,
600659.SH,622550,Retailing,19930528,
600660.SH,622510,Automobiles & Components,19930610,
600661.SH,624520,Technology Hardware & Equipment,19930614,20060815
600661.SH,622010,Capital Goods,20060816,20100410
600661.SH,622530,Consumer Services,20100411,
600662.SH,622030,Transportation,19930614,
600663.SH,624040,Real Estate,19930628,20170301
600663.SH,626010,Real Estate,20170302,20190918
600663.SH,622010,Capital Goods,20190919,
600664.SH,623520,"Pharmaceuticals, Biotechnology & Life Sciences",19930629,
600665.SH,621510,Materials,19930709,20031021
600665.SH,624040,Real Estate,20031022,20170301
600665.SH,626010,Real Estate,20170302,
600666.SH,623520,"Pharmaceuticals, Biotechnology & Life Sciences",19930712,20150319
600666.SH,622010,Capital Goods,20150320,
600667.SH,622520,Consumer Durables & Apparel,19930728,20040424
600667.SH,622010,Capital Goods,20040425,20090316
600667.SH,622520,Consumer Durables & Apparel,20090317,20120514
600667.SH,624530,Semiconductors & Semiconductor Equipment,20120515,20170426
600667.SH,622010,Capital Goods,20170427,
600668.SH,621510,Materials,19930728,20070803
600668.SH,622010,Capital Goods,20070804,
600669.SH,621510,Materials,19930806,
600670.SH,622010,Capital Goods,19930809,
600671.SH,623520,"Pharmaceuticals, Biotechnology & Life Sciences",19930823,
600672.SH,621510,Materials,19930917,19990319
600672.SH,623020,"Food, Beverage & Tobacco",19990320,
600673.SH,622010,Capital Goods,19930917,20040424
600673.SH,621510,Materials,20040425,20191230
600673.SH,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20191231,
600674.SH,621510,Materials,19930924,20050729
600674.SH,625510,Utilities,20050730,
600675.SH,624040,Real Estate,19930924,20170301
600675.SH,626010,Real Estate,20170302,
600676.SH,622510,Automobiles & Components,19930928,
600677.SH,622520,Consumer Durables & Apparel,19930928,20010217
600677.SH,622010,Capital Goods,20010218,
600678.SH,621510,Materials,19931008,20140504
600678.SH,621510,Materials,20140505,
600679.SH,622520,Consumer Durables & Apparel,19931008,
600680.SH,624520,Technology Hardware & Equipment,19931018,20190524
600680.SH,624520,Technology Hardware & Equipment,20190525,
600681.SH,622020,Commercial & Professional Services,19931018,20080827
600681.SH,622010,Capital Goods,20080828,20121206
600681.SH,622010,Capital Goods,20121207,20160128
600681.SH,625510,Utilities,20160129,
600682.SH,622550,Retailing,19931018,
600683.SH,622550,Retailing,19931025,20060816
600683.SH,624040,Real Estate,20060817,20070428
600683.SH,622010,Capital Goods,20070429,20140504
600683.SH,624040,Real Estate,20140505,20170301
600683.SH,626010,Real Estate,20170302,
600684.SH,624040,Real Estate,19931028,20170301
600684.SH,626010,Real Estate,20170302,
600685.SH,622010,Capital Goods,19930806,
600686.SH,622510,Automobiles & Components,19931108,
600687.SH,622010,Capital Goods,19931108,20010119
600687.SH,624520,Technology Hardware & Equipment,20010120,20050330
600687.SH,624510,Software & Services,20050331,20090330
600687.SH,622010,Capital Goods,20090331,20090802
600687.SH,624040,Real Estate,20090803,20121206
600687.SH,622010,Capital Goods,20121207,20130228
600687.SH,622520,Consumer Durables & Apparel,20130301,
600688.SH,621510,Materials,19930726,20150322
600688.SH,621010,Energy,20150323,
600689.SH,622520,Consumer Durables & Apparel,19931108,
600690.SH,622520,Consumer Durables & Apparel,19931119,
600691.SH,621510,Materials,19931119,20130131
600691.SH,621510,Materials,20130201,
600692.SH,622030,Transportation,19931119,20140504
600692.SH,624040,Real Estate,20140505,20170301
600692.SH,626010,Real Estate,20170302,
600693.SH,622550,Retailing,19931122,
600694.SH,622550,Retailing,19931122,
600695.SH,623020,"Food, Beverage & Tobacco",19931122,20160427
600695.SH,624020,Diversified Financials,20160428,
600696.SH,622520,Consumer Durables & Apparel,19931206,20020406
600696.SH,624040,Real Estate,20020407,20150617
600696.SH,624510,Software & Services,20150618,20170327
600696.SH,622010,Capital Goods,20170328,
600697.SH,622550,Retailing,19931206,
600698.SH,622510,Automobiles & Components,19931206,20130228
600698.SH,622510,Automobiles & Components,20130301,
600699.SH,621510,Materials,19931206,20120214
600699.SH,622510,Automobiles & Components,20120215,
600700.SH,622550,Retailing,19960430,
600701.SH,622010,Capital Goods,19960528,20100428
600701.SH,623020,"Food, Beverage & Tobacco",20100429,20121203
600701.SH,622550,Retailing,20121204,20161017
600701.SH,624510,Software & Services,20161018,
600702.SH,623020,"Food, Beverage & Tobacco",19960524,
600703.SH,623030,Household & Personal Products,19960528,20010728
600703.SH,623020,"Food, Beverage & Tobacco",20010729,20080625
600703.SH,624530,Semiconductors & Semiconductor Equipment,20080626,
600704.SH,622010,Capital Goods,19960606,
600705.SH,622010,Capital Goods,19960516,20070427
600705.SH,622010,Capital Goods,20070428,20120823
600705.SH,624020,Diversified Financials,20120824,
600706.SH,624520,Technology Hardware & Equipment,19960516,20020426
600706.SH,623010,Food & Staples Retailing,20020427,20120819
600706.SH,622530,Consumer Services,20120820,
600707.SH,624520,Technology Hardware & Equipment,19960520,
600708.SH,622010,Capital Goods,19960606,20150518
600708.SH,624040,Real Estate,20150519,20170301
600708.SH,626010,Real Estate,20170302,
600709.SH,623020,"Food, Beverage & Tobacco",19960618,
600710.SH,622010,Capital Goods,19960701,20160922
600710.SH,622010,Capital Goods,20160923,
600711.SH,622010,Capital Goods,19960531,20020228
600711.SH,624520,Technology Hardware & Equipment,20020301,20071116
600711.SH,622010,Capital Goods,20071117,
600712.SH,622550,Retailing,19960626,
600713.SH,623510,Health Care Equipment & Services,19960701,
600714.SH,621510,Materials,19960606,20070825
